XY-FBA;28-07-2012;28-07-2012;28-07-2012;28-07-2012;false;83;270712-NAP-CPH-5672-XY-FBA;CPH;NAP;advanced condition failed
XY-YAZ;24-12-2011;24-12-2011;24-12-2011;24-12-2011;false;41;231211-TKU-NTE-7393-XY-YAZ;NTE;TKU;advanced condition failed
XY-OZH;20-05-2015;20-05-2015;20-05-2015;20-05-2015;false;65;190515-LTN-PRG-5179-XY-OZH;PRG;LTN;advanced condition failed
XY-LQZ;27-07-2013;27-07-2013;27-07-2013;27-07-2013;false;17;260713-VRN-HAU-2889-XY-LQZ;HAU;VRN;advanced condition failed
XY-ALV;26-03-2010;26-03-2010;26-03-2010;26-03-2010;false;87;250310-BTS-NUE-7697-XY-ALV;NUE;BTS;advanced condition failed
XY-IOO;01-04-2012;01-04-2012;01-04-2012;01-04-2012;false;37;310312-BHD-FRA-8428-XY-IOO;FRA;BHD;advanced condition failed
XY-CMJ;20-05-2015;20-05-2015;20-05-2015;20-05-2015;false;65;190515-AOI-POZ-6669-XY-CMJ;POZ;AOI;advanced condition failed
XY-OHF;24-08-2010;24-08-2010;24-08-2010;24-08-2010;false;07;230810-VNO-CFU-6417-XY-OHF;CFU;VNO;advanced condition failed
XY-IOO;06-12-2011;06-12-2011;06-12-2011;06-12-2011;false;13;051211-VST-GLA-6618-XY-IOO;GLA;VST;advanced condition failed
XY-YAZ;05-10-2012;05-10-2012;05-10-2012;05-10-2012;false;93;041012-BGO-ADA-3369-XY-YAZ;ADA;BGO;advanced condition failed
XY-OFW;12-06-2014;12-06-2014;12-06-2014;12-06-2014;false;47;110614-FNC-PRN-9931-XY-OFW;PRN;FNC;advanced condition failed
XY-MBJ;05-08-2014;05-08-2014;05-08-2014;05-08-2014;false;45;040814-RNS-SUF-2522-XY-MBJ;SUF;RNS;advanced condition failed
XY-YAZ;13-04-2010;13-04-2010;13-04-2010;13-04-2010;false;26;120410-SZG-FAE-7781-XY-YAZ;FAE;SZG;advanced condition failed
XY-FBA;05-06-2010;05-06-2010;05-06-2010;05-06-2010;false;92;040610-CGN-MLA-2145-XY-FBA;MLA;CGN;advanced condition failed
XY-ZWJ;05-09-2010;05-09-2010;05-09-2010;05-09-2010;false;06;040910-MXP-TLN-3749-XY-ZWJ;TLN;MXP;advanced condition failed
XY-PZC;15-07-2012;15-07-2012;15-07-2012;15-07-2012;false;26;140712-TFN-GRO-4925-XY-PZC;GRO;TFN;advanced condition failed
XY-MBJ;12-04-2012;12-04-2012;12-04-2012;12-04-2012;false;88;110412-ALA-NYO-8429-XY-MBJ;NYO;ALA;advanced condition failed
XY-NMY;20-02-2014;20-02-2014;20-02-2014;20-02-2014;false;33;190214-NUE-ARN-5815-XY-NMY;ARN;NUE;advanced condition failed
XY-ZMF;23-09-2010;23-09-2010;23-09-2010;23-09-2010;false;83;220910-VIE-LPA-8636-XY-ZMF;LPA;VIE;advanced condition failed
XY-FBA;21-07-2010;21-07-2010;21-07-2010;21-07-2010;false;66;200710-LYS-BRE-5187-XY-FBA;BRE;LYS;advanced condition failed
XY-OHF;12-06-2012;12-06-2012;12-06-2012;12-06-2012;false;25;110612-ATH-CHQ-3313-XY-OHF;CHQ;ATH;advanced condition failed
XY-YTM;05-02-2013;05-02-2013;05-02-2013;05-02-2013;false;05;040213-TOS-DSA-1143-XY-YTM;DSA;TOS;advanced condition failed
XY-CMJ;02-02-2011;02-02-2011;02-02-2011;02-02-2011;false;03;010211-LCA-NOC-4534-XY-CMJ;NOC;LCA;advanced condition failed
XY-ZDY;17-08-2012;17-08-2012;17-08-2012;17-08-2012;false;72;160812-ZAG-BRS-4988-XY-ZDY;BRS;ZAG;advanced condition failed
XY-YTM;22-12-2015;22-12-2015;22-12-2015;22-12-2015;false;26;211215-TBS-FSC-7148-XY-YTM;FSC;TBS;advanced condition failed
XY-ZWJ;15-09-2010;15-09-2010;15-09-2010;15-09-2010;false;19;140910-SNN-FMO-8274-XY-ZWJ;FMO;SNN;advanced condition failed
XY-ZDY;27-01-2015;27-01-2015;27-01-2015;27-01-2015;false;99;260115-PDL-EMA-5469-XY-ZDY;EMA;PDL;advanced condition failed
XY-CMJ;04-04-2013;04-04-2013;04-04-2013;04-04-2013;false;83;030413-VAR-HHN-7745-XY-CMJ;HHN;VAR;advanced condition failed
XY-OZH;11-11-2014;11-11-2014;11-11-2014;11-11-2014;false;58;101114-TIA-VRN-9161-XY-OZH;VRN;TIA;advanced condition failed
XY-IOO;03-11-2016;03-11-2016;03-11-2016;03-11-2016;false;46;021116-ALA-SPC-7372-XY-IOO;SPC;ALA;advanced condition failed
XY-PZC;02-09-2015;02-09-2015;02-09-2015;02-09-2015;false;09;010915-RMU-STN-9866-XY-PZC;STN;RMU;advanced condition failed
XY-ZMF;07-04-2012;07-04-2012;07-04-2012;07-04-2012;false;72;060412-ANR-DEB-9778-XY-ZMF;DEB;ANR;advanced condition failed
XY-CMJ;20-08-2010;20-08-2010;20-08-2010;20-08-2010;false;95;190810-ADB-ZAG-4898-XY-CMJ;ZAG;ADB;advanced condition failed
XY-ZWJ;27-10-2016;27-10-2016;27-10-2016;27-10-2016;false;46;261016-BCN-OLB-5778-XY-ZWJ;OLB;BCN;advanced condition failed
XY-IWX;15-06-2014;15-06-2014;15-06-2014;15-06-2014;false;94;140614-VRN-NTE-3359-XY-IWX;NTE;VRN;advanced condition failed
XY-IOO;28-12-2011;28-12-2011;28-12-2011;28-12-2011;false;23;271211-LIL-ZAG-2387-XY-IOO;ZAG;LIL;advanced condition failed
XY-LYP;11-10-2012;11-10-2012;11-10-2012;11-10-2012;false;64;101012-LWO-TLL-5189-XY-LYP;TLL;LWO;advanced condition failed
XY-ZDY;27-01-2011;27-01-2011;27-01-2011;27-01-2011;false;08;260111-STR-PIK-2283-XY-ZDY;PIK;STR;advanced condition failed
XY-IOO;28-09-2011;28-09-2011;28-09-2011;28-09-2011;false;73;270911-GDN-SKP-8768-XY-IOO;SKP;GDN;advanced condition failed
XY-ZDY;05-04-2011;05-04-2011;05-04-2011;05-04-2011;false;16;040411-MUC-VIE-9265-XY-ZDY;VIE;MUC;advanced condition failed
XY-FBA;15-04-2014;15-04-2014;15-04-2014;15-04-2014;false;97;140414-BRS-BRU-5599-XY-FBA;BRU;BRS;advanced condition failed
XY-IWX;04-01-2012;04-01-2012;04-01-2012;04-01-2012;false;83;030112-NCL-LCY-4378-XY-IWX;LCY;NCL;advanced condition failed
XY-IOO;09-06-2014;09-06-2014;09-06-2014;09-06-2014;false;24;080614-FKB-IEV-3852-XY-IOO;IEV;FKB;advanced condition failed
XY-PZC;30-09-2015;30-09-2015;30-09-2015;30-09-2015;false;89;290915-TLL-TFS-3753-XY-PZC;TFS;TLL;advanced condition failed
XY-IWX;16-09-2015;16-09-2015;16-09-2015;16-09-2015;false;67;150915-BOD-LUX-1293-XY-IWX;LUX;BOD;advanced condition failed
XY-ALV;05-02-2011;05-02-2011;05-02-2011;05-02-2011;false;67;040211-LIL-STR-7368-XY-ALV;STR;LIL;advanced condition failed
XY-ZMF;01-07-2015;01-07-2015;01-07-2015;01-07-2015;false;57;300615-SNN-HUY-6939-XY-ZMF;HUY;SNN;advanced condition failed
XY-YAZ;14-09-2010;14-09-2010;14-09-2010;14-09-2010;false;37;130910-SAW-NCL-4318-XY-YAZ;NCL;SAW;advanced condition failed
XY-ZDY;18-03-2010;18-03-2010;18-03-2010;18-03-2010;false;08;170310-EXT-DSA-8622-XY-ZDY;DSA;EXT;advanced condition failed
XY-PZC;30-06-2013;30-06-2013;30-06-2013;30-06-2013;false;05;290613-DUB-SJJ-3244-XY-PZC;SJJ;DUB;advanced condition failed
XY-ALV;10-01-2010;10-01-2010;10-01-2010;10-01-2010;false;87;090110-IEV-KTW-8647-XY-ALV;KTW;IEV;advanced condition failed
XY-LQZ;09-10-2013;09-10-2013;09-10-2013;09-10-2013;false;01;081013-CTA-NRN-9623-XY-LQZ;NRN;CTA;advanced condition failed
XY-IOO;31-05-2015;31-05-2015;31-05-2015;31-05-2015;false;14;300515-BRE-PIK-5888-XY-IOO;PIK;BRE;advanced condition failed
XY-ZWJ;11-03-2015;11-03-2015;11-03-2015;11-03-2015;false;86;100315-LCY-ORY-9235-XY-ZWJ;ORY;LCY;advanced condition failed
XY-NMY;21-11-2015;21-11-2015;21-11-2015;21-11-2015;false;99;201115-ARN-LGW-4519-XY-NMY;LGW;ARN;advanced condition failed
XY-OHF;30-07-2012;30-07-2012;30-07-2012;30-07-2012;false;07;290712-EGC-TLL-3936-XY-OHF;TLL;EGC;advanced condition failed
XY-OZH;22-05-2011;22-05-2011;22-05-2011;22-05-2011;false;14;210511-BIA-SEN-6798-XY-OZH;SEN;BIA;advanced condition failed
XY-ZWJ;01-10-2010;01-10-2010;01-10-2010;01-10-2010;false;37;300910-NOC-BUD-2517-XY-ZWJ;BUD;NOC;advanced condition failed
XY-LYP;13-08-2015;13-08-2015;13-08-2015;13-08-2015;false;86;120815-KTW-EIN-5386-XY-LYP;EIN;KTW;advanced condition failed
XY-OHF;28-02-2011;28-02-2011;28-02-2011;28-02-2011;false;89;270211-IST-CIY-8252-XY-OHF;CIY;IST;advanced condition failed
XY-NHZ;22-05-2016;22-05-2016;22-05-2016;22-05-2016;false;61;210516-SNN-ACE-3334-XY-NHZ;ACE;SNN;advanced condition failed
XY-ZWJ;18-02-2010;18-02-2010;18-02-2010;18-02-2010;false;42;170210-SJJ-TMP-7111-XY-ZWJ;TMP;SJJ;advanced condition failed
XY-OHF;06-06-2015;06-06-2015;06-06-2015;06-06-2015;false;45;050615-BRU-HAU-6139-XY-OHF;HAU;BRU;advanced condition failed
XY-OFW;29-03-2015;29-03-2015;29-03-2015;29-03-2015;false;93;280315-GOT-BOD-5513-XY-OFW;BOD;GOT;advanced condition failed
XY-NHZ;25-09-2012;25-09-2012;25-09-2012;25-09-2012;false;68;240912-FNC-TZX-6564-XY-NHZ;TZX;FNC;advanced condition failed
XY-OFW;05-04-2013;05-04-2013;05-04-2013;05-04-2013;false;61;040413-TSE-FRA-6854-XY-OFW;FRA;TSE;advanced condition failed
XY-OFW;28-08-2014;28-08-2014;28-08-2014;28-08-2014;false;13;270814-KIV-SVX-8842-XY-OFW;SVX;KIV;advanced condition failed
XY-YAZ;14-07-2010;14-07-2010;14-07-2010;14-07-2010;false;19;130710-TSF-NOC-3926-XY-YAZ;NOC;TSF;advanced condition failed
XY-CMJ;27-05-2011;27-05-2011;27-05-2011;27-05-2011;false;72;260511-LIN-BHX-6529-XY-CMJ;BHX;LIN;advanced condition failed
XY-YAZ;14-11-2015;14-11-2015;14-11-2015;14-11-2015;false;83;131115-HUY-VNO-4483-XY-YAZ;VNO;HUY;advanced condition failed
XY-OFW;23-04-2013;23-04-2013;23-04-2013;23-04-2013;false;09;220413-SCQ-SXF-9197-XY-OFW;SXF;SCQ;advanced condition failed
XY-OZH;20-08-2014;20-08-2014;20-08-2014;20-08-2014;false;22;190814-FMO-RHO-5794-XY-OZH;RHO;FMO;advanced condition failed
XY-FBA;30-08-2012;30-08-2012;30-08-2012;30-08-2012;false;19;290812-PUY-LPA-2716-XY-FBA;LPA;PUY;advanced condition failed
XY-NHZ;13-07-2011;13-07-2011;13-07-2011;13-07-2011;false;71;120711-ADA-AAL-7473-XY-NHZ;AAL;ADA;advanced condition failed
XY-NHZ;19-07-2011;19-07-2011;19-07-2011;19-07-2011;false;92;180711-CIY-CRL-4735-XY-NHZ;CRL;CIY;advanced condition failed
XY-IWX;06-07-2011;06-07-2011;06-07-2011;06-07-2011;false;89;050711-TRF-ORY-4482-XY-IWX;ORY;TRF;advanced condition failed
XY-ZDY;24-07-2014;24-07-2014;24-07-2014;24-07-2014;false;72;230714-NOC-ABZ-3141-XY-ZDY;ABZ;NOC;advanced condition failed
XY-NMY;28-09-2016;28-09-2016;28-09-2016;28-09-2016;false;83;270916-DME-BIO-5532-XY-NMY;BIO;DME;advanced condition failed
XY-JXR;10-10-2014;10-10-2014;10-10-2014;10-10-2014;false;51;091014-SEN-KIR-5983-XY-JXR;KIR;SEN;advanced condition failed
XY-PZC;31-07-2011;31-07-2011;31-07-2011;31-07-2011;false;39;300711-SVG-VAA-3937-XY-PZC;VAA;SVG;advanced condition failed
XY-ALV;25-09-2010;25-09-2010;25-09-2010;25-09-2010;false;44;240910-LEI-TOS-5658-XY-ALV;TOS;LEI;advanced condition failed
XY-ZMF;09-03-2011;09-03-2011;09-03-2011;09-03-2011;false;22;080311-ADB-AAR-8873-XY-ZMF;AAR;ADB;advanced condition failed
XY-LYP;07-05-2010;07-05-2010;07-05-2010;07-05-2010;false;11;060510-BIA-RVN-8614-XY-LYP;RVN;BIA;advanced condition failed
XY-YTM;04-08-2014;04-08-2014;04-08-2014;04-08-2014;false;84;030814-VIE-SVX-7586-XY-YTM;SVX;VIE;advanced condition failed
XY-CMJ;04-01-2012;04-01-2012;04-01-2012;04-01-2012;false;92;030112-IBZ-SAW-5639-XY-CMJ;SAW;IBZ;advanced condition failed
XY-ZWJ;12-07-2010;12-07-2010;12-07-2010;12-07-2010;false;13;110710-NOC-DME-2274-XY-ZWJ;DME;NOC;advanced condition failed
XY-ZDY;26-08-2014;26-08-2014;26-08-2014;26-08-2014;false;03;250814-PSR-CGN-3733-XY-ZDY;CGN;PSR;advanced condition failed
XY-IWX;02-06-2014;02-06-2014;02-06-2014;02-06-2014;false;01;010614-TLL-DUB-2944-XY-IWX;DUB;TLL;advanced condition failed
XY-NMY;28-04-2014;28-04-2014;28-04-2014;28-04-2014;false;94;270414-SJJ-BES-1697-XY-NMY;BES;SJJ;advanced condition failed
XY-ZMF;24-02-2014;24-02-2014;24-02-2014;24-02-2014;false;44;230214-LGW-OTP-7775-XY-ZMF;OTP;LGW;advanced condition failed
XY-PZC;21-11-2014;21-11-2014;21-11-2014;21-11-2014;false;57;201114-BHX-AGP-3664-XY-PZC;AGP;BHX;advanced condition failed
XY-FBA;24-05-2010;24-05-2010;24-05-2010;24-05-2010;false;27;230510-WMI-CDG-6323-XY-FBA;CDG;WMI;advanced condition failed
XY-ALV;05-07-2013;05-07-2013;05-07-2013;05-07-2013;false;17;040713-LEI-LHR-9223-XY-ALV;LHR;LEI;advanced condition failed
XY-LYP;03-02-2015;03-02-2015;03-02-2015;03-02-2015;false;65;020215-AAL-VNO-6355-XY-LYP;VNO;AAL;advanced condition failed
XY-ZDY;02-05-2012;02-05-2012;02-05-2012;02-05-2012;false;06;010512-GYD-MST-3995-XY-ZDY;MST;GYD;advanced condition failed
XY-LQZ;30-03-2015;30-03-2015;30-03-2015;30-03-2015;false;32;290315-AES-DTM-1725-XY-LQZ;DTM;AES;advanced condition failed
XY-NHZ;17-12-2011;17-12-2011;17-12-2011;17-12-2011;false;33;161211-CFU-SZG-1431-XY-NHZ;SZG;CFU;advanced condition failed
XY-IOO;15-08-2016;15-08-2016;15-08-2016;15-08-2016;false;81;140816-GRQ-AJA-8456-XY-IOO;AJA;GRQ;advanced condition failed
XY-ZDY;23-12-2014;23-12-2014;23-12-2014;23-12-2014;false;52;221214-FAO-LEI-4275-XY-ZDY;LEI;FAO;advanced condition failed
XY-ZMF;06-05-2010;06-05-2010;06-05-2010;06-05-2010;false;05;050510-ZAD-PRG-8897-XY-ZMF;PRG;ZAD;advanced condition failed
XY-LQZ;10-07-2013;10-07-2013;10-07-2013;10-07-2013;false;69;090713-MAH-AHO-2525-XY-LQZ;AHO;MAH;advanced condition failed
XY-ZMF;31-08-2010;31-08-2010;31-08-2010;31-08-2010;false;02;300810-VST-SOU-8745-XY-ZMF;SOU;VST;advanced condition failed
XY-MBJ;23-11-2015;23-11-2015;23-11-2015;23-11-2015;false;81;221115-PUY-NUE-2978-XY-MBJ;NUE;PUY;advanced condition failed
XY-IOO;20-04-2016;20-04-2016;20-04-2016;20-04-2016;false;45;190416-FDH-TSE-4566-XY-IOO;TSE;FDH;advanced condition failed
XY-ZMF;21-09-2016;21-09-2016;21-09-2016;21-09-2016;false;96;200916-SEN-INI-3515-XY-ZMF;INI;SEN;advanced condition failed
XY-YTM;24-05-2013;24-05-2013;24-05-2013;24-05-2013;false;47;230513-OTP-DTM-1274-XY-YTM;DTM;OTP;advanced condition failed
XY-ZWJ;03-04-2015;03-04-2015;03-04-2015;03-04-2015;false;32;020415-OSL-LUG-1947-XY-ZWJ;LUG;OSL;advanced condition failed
XY-IWX;18-08-2010;18-08-2010;18-08-2010;18-08-2010;false;56;170810-BVA-KRK-9311-XY-IWX;KRK;BVA;advanced condition failed
XY-IWX;04-09-2010;04-09-2010;04-09-2010;04-09-2010;false;26;030910-DUS-LEJ-7196-XY-IWX;LEJ;DUS;advanced condition failed
XY-ALV;22-05-2014;22-05-2014;22-05-2014;22-05-2014;false;44;210514-AAR-VAA-7695-XY-ALV;VAA;AAR;advanced condition failed
XY-PZC;03-12-2011;03-12-2011;03-12-2011;03-12-2011;false;73;021211-RIX-TFS-3791-XY-PZC;TFS;RIX;advanced condition failed
XY-ZWJ;26-11-2016;26-11-2016;26-11-2016;26-11-2016;false;01;251116-VLC-PSA-1665-XY-ZWJ;PSA;VLC;advanced condition failed
XY-FBA;26-09-2016;26-09-2016;26-09-2016;26-09-2016;false;68;250916-AOI-VLC-5668-XY-FBA;VLC;AOI;advanced condition failed
XY-ZWJ;20-11-2016;20-11-2016;20-11-2016;20-11-2016;false;15;191116-OST-VAR-9173-XY-ZWJ;VAR;OST;advanced condition failed
XY-YAZ;25-06-2014;25-06-2014;25-06-2014;25-06-2014;false;92;240614-STR-AYT-6471-XY-YAZ;AYT;STR;advanced condition failed
XY-OHF;01-10-2010;01-10-2010;01-10-2010;01-10-2010;false;98;300910-AYT-TPS-7833-XY-OHF;TPS;AYT;advanced condition failed
XY-LYP;22-09-2010;22-09-2010;22-09-2010;22-09-2010;false;48;210910-BUD-VLC-9666-XY-LYP;VLC;BUD;advanced condition failed
XY-CMJ;01-08-2011;01-08-2011;01-08-2011;01-08-2011;false;29;310711-GRQ-MLA-7367-XY-CMJ;MLA;GRQ;advanced condition failed
XY-ZMF;18-11-2011;18-11-2011;18-11-2011;18-11-2011;false;44;171111-TFN-EMA-2246-XY-ZMF;EMA;TFN;advanced condition failed
XY-PZC;28-05-2014;28-05-2014;28-05-2014;28-05-2014;false;38;270514-TOS-BHX-4418-XY-PZC;BHX;TOS;advanced condition failed
XY-IOO;14-06-2010;14-06-2010;14-06-2010;14-06-2010;false;51;130610-BRQ-EXT-3455-XY-IOO;EXT;BRQ;advanced condition failed
XY-ZMF;25-06-2013;25-06-2013;25-06-2013;25-06-2013;false;05;240613-JMK-KRS-5891-XY-ZMF;KRS;JMK;advanced condition failed
XY-JXR;01-09-2010;01-09-2010;01-09-2010;01-09-2010;false;44;310810-LCA-AES-5346-XY-JXR;AES;LCA;advanced condition failed
XY-LYP;14-05-2015;14-05-2015;14-05-2015;14-05-2015;false;97;130515-OVB-MAD-3624-XY-LYP;MAD;OVB;advanced condition failed
XY-OFW;12-04-2012;12-04-2012;12-04-2012;12-04-2012;false;04;110412-LJU-HER-6793-XY-OFW;HER;LJU;advanced condition failed
XY-FBA;15-01-2011;15-01-2011;15-01-2011;15-01-2011;false;17;140111-TLN-LNZ-8777-XY-FBA;LNZ;TLN;advanced condition failed
XY-LYP;18-07-2012;18-07-2012;18-07-2012;18-07-2012;false;87;170712-ZTH-NRN-6917-XY-LYP;NRN;ZTH;advanced condition failed
XY-MBJ;01-08-2016;01-08-2016;01-08-2016;01-08-2016;false;96;310716-SVG-SAW-6287-XY-MBJ;SAW;SVG;advanced condition failed
XY-OZH;15-12-2016;15-12-2016;15-12-2016;15-12-2016;false;83;141216-BRN-ZAD-2925-XY-OZH;ZAD;BRN;advanced condition failed
XY-IOO;08-12-2010;08-12-2010;08-12-2010;08-12-2010;false;05;071210-GVA-DUS-8316-XY-IOO;DUS;GVA;advanced condition failed
XY-NMY;14-11-2015;14-11-2015;14-11-2015;14-11-2015;false;15;131115-XRY-MST-5561-XY-NMY;MST;XRY;advanced condition failed
XY-JXR;25-05-2016;25-05-2016;25-05-2016;25-05-2016;false;18;240516-NAP-BRU-4298-XY-JXR;BRU;NAP;advanced condition failed
XY-YAZ;11-02-2010;11-02-2010;11-02-2010;11-02-2010;false;97;100210-OSL-GRQ-6217-XY-YAZ;GRQ;OSL;advanced condition failed
XY-LQZ;16-09-2013;16-09-2013;16-09-2013;16-09-2013;false;71;150913-ORY-LUX-3492-XY-LQZ;LUX;ORY;advanced condition failed
XY-YTM;11-02-2011;11-02-2011;11-02-2011;11-02-2011;false;32;100211-LUG-PIK-9225-XY-YTM;PIK;LUG;advanced condition failed
XY-YAZ;11-07-2014;11-07-2014;11-07-2014;11-07-2014;false;01;100714-MXP-GDN-7762-XY-YAZ;GDN;MXP;advanced condition failed
XY-YAZ;22-06-2015;22-06-2015;22-06-2015;22-06-2015;false;66;210615-JER-BRN-4759-XY-YAZ;BRN;JER;advanced condition failed
XY-YTM;14-12-2013;14-12-2013;14-12-2013;14-12-2013;false;62;131213-GRZ-BLL-7618-XY-YTM;BLL;GRZ;advanced condition failed
XY-OZH;17-12-2015;17-12-2015;17-12-2015;17-12-2015;false;85;161215-LCA-BHD-8755-XY-OZH;BHD;LCA;advanced condition failed
XY-FBA;25-05-2013;25-05-2013;25-05-2013;25-05-2013;false;32;240513-VCE-SXF-5151-XY-FBA;SXF;VCE;advanced condition failed
XY-CMJ;07-06-2016;07-06-2016;07-06-2016;07-06-2016;false;21;060616-CPH-PSA-7486-XY-CMJ;PSA;CPH;advanced condition failed
XY-ZDY;24-07-2013;24-07-2013;24-07-2013;24-07-2013;false;71;230713-BIQ-HHN-6511-XY-ZDY;HHN;BIQ;advanced condition failed
XY-OZH;14-12-2010;14-12-2010;14-12-2010;14-12-2010;false;17;131210-LIL-ADA-3957-XY-OZH;ADA;LIL;advanced condition failed
XY-ZMF;10-09-2013;10-09-2013;10-09-2013;10-09-2013;false;95;090913-AAR-SXF-4432-XY-ZMF;SXF;AAR;advanced condition failed
XY-JXR;02-07-2016;02-07-2016;02-07-2016;02-07-2016;false;62;010716-EDI-NTE-9634-XY-JXR;NTE;EDI;advanced condition failed
XY-OFW;31-03-2015;31-03-2015;31-03-2015;31-03-2015;false;35;300315-KLU-RUN-1386-XY-OFW;RUN;KLU;advanced condition failed
XY-PZC;25-03-2011;25-03-2011;25-03-2011;25-03-2011;false;38;240311-TLS-AHO-1832-XY-PZC;AHO;TLS;advanced condition failed
XY-ZWJ;25-06-2015;25-06-2015;25-06-2015;25-06-2015;false;38;240615-BER-EVN-4536-XY-ZWJ;EVN;BER;advanced condition failed
XY-ZDY;28-07-2015;28-07-2015;28-07-2015;28-07-2015;false;66;270715-TLN-LJU-5399-XY-ZDY;LJU;TLN;advanced condition failed
XY-MBJ;16-04-2014;16-04-2014;16-04-2014;16-04-2014;false;39;150414-TIV-SXB-8163-XY-MBJ;SXB;TIV;advanced condition failed
XY-ZDY;17-01-2015;17-01-2015;17-01-2015;17-01-2015;false;15;160115-OLB-INI-1427-XY-ZDY;INI;OLB;advanced condition failed
XY-PZC;06-08-2011;06-08-2011;06-08-2011;06-08-2011;false;97;050811-ESB-LNZ-7625-XY-PZC;LNZ;ESB;advanced condition failed
XY-ALV;12-08-2015;12-08-2015;12-08-2015;12-08-2015;false;28;110815-EGC-RTM-1582-XY-ALV;RTM;EGC;advanced condition failed
XY-JXR;28-09-2011;28-09-2011;28-09-2011;28-09-2011;false;25;270911-LUG-NAP-3734-XY-JXR;NAP;LUG;advanced condition failed
XY-NMY;09-03-2011;09-03-2011;09-03-2011;09-03-2011;false;82;080311-SPC-IST-6719-XY-NMY;IST;SPC;advanced condition failed
XY-CMJ;14-11-2012;14-11-2012;14-11-2012;14-11-2012;false;23;131112-KEF-BIQ-2344-XY-CMJ;BIQ;KEF;advanced condition failed
XY-MBJ;24-02-2010;24-02-2010;24-02-2010;24-02-2010;false;06;230210-BER-VLC-2364-XY-MBJ;VLC;BER;advanced condition failed
XY-YTM;27-04-2011;27-04-2011;27-04-2011;27-04-2011;false;92;260411-STR-KGS-2626-XY-YTM;KGS;STR;advanced condition failed
XY-NMY;12-09-2010;12-09-2010;12-09-2010;12-09-2010;false;11;110910-RMU-MUC-4275-XY-NMY;MUC;RMU;advanced condition failed
XY-ALV;28-12-2014;28-12-2014;28-12-2014;28-12-2014;false;81;271214-CFU-RUN-7898-XY-ALV;RUN;CFU;advanced condition failed
XY-YTM;17-06-2014;17-06-2014;17-06-2014;17-06-2014;false;66;160614-ZRH-SVG-9112-XY-YTM;SVG;ZRH;advanced condition failed
XY-OFW;07-07-2011;07-07-2011;07-07-2011;07-07-2011;false;52;060711-HEL-GRQ-7648-XY-OFW;GRQ;HEL;advanced condition failed
XY-LQZ;10-04-2010;10-04-2010;10-04-2010;10-04-2010;false;89;090410-JER-BDS-2426-XY-LQZ;BDS;JER;advanced condition failed
XY-YTM;03-06-2015;03-06-2015;03-06-2015;03-06-2015;false;68;020615-GYD-KTW-9426-XY-YTM;KTW;GYD;advanced condition failed
XY-JXR;03-10-2015;03-10-2015;03-10-2015;03-10-2015;false;07;021015-NRN-DLM-9156-XY-JXR;DLM;NRN;advanced condition failed
XY-ZDY;16-04-2012;16-04-2012;16-04-2012;16-04-2012;false;87;150412-BIQ-DTM-6829-XY-ZDY;DTM;BIQ;advanced condition failed
XY-YAZ;02-09-2013;02-09-2013;02-09-2013;02-09-2013;false;09;010913-ANR-PDL-5978-XY-YAZ;PDL;ANR;advanced condition failed
XY-NHZ;25-03-2013;25-03-2013;25-03-2013;25-03-2013;false;84;240313-REU-TSF-5929-XY-NHZ;TSF;REU;advanced condition failed
XY-FBA;26-10-2013;26-10-2013;26-10-2013;26-10-2013;false;02;251013-BRI-TLL-8154-XY-FBA;TLL;BRI;advanced condition failed
XY-FBA;17-07-2012;17-07-2012;17-07-2012;17-07-2012;false;14;160712-HHN-KUN-9844-XY-FBA;KUN;HHN;advanced condition failed
XY-IWX;27-06-2013;27-06-2013;27-06-2013;27-06-2013;false;76;260613-VAR-TPS-3999-XY-IWX;TPS;VAR;advanced condition failed
XY-JXR;30-09-2010;30-09-2010;30-09-2010;30-09-2010;false;85;290910-ZAG-MST-1344-XY-JXR;MST;ZAG;advanced condition failed
XY-ZWJ;17-08-2013;17-08-2013;17-08-2013;17-08-2013;false;76;160813-RTM-BTS-9465-XY-ZWJ;BTS;RTM;advanced condition failed
XY-ZDY;17-02-2012;17-02-2012;17-02-2012;17-02-2012;false;13;160212-TSF-TKU-6293-XY-ZDY;TKU;TSF;advanced condition failed
XY-LQZ;27-04-2016;27-04-2016;27-04-2016;27-04-2016;false;31;260416-OTP-MAH-6389-XY-LQZ;MAH;OTP;advanced condition failed
XY-ALV;07-02-2014;07-02-2014;07-02-2014;07-02-2014;false;00;060214-NUE-OSL-6357-XY-ALV;OSL;NUE;advanced condition failed
XY-ZMF;06-11-2015;06-11-2015;06-11-2015;06-11-2015;false;57;051115-BRS-CAG-2231-XY-ZMF;CAG;BRS;advanced condition failed
XY-YTM;30-09-2011;30-09-2011;30-09-2011;30-09-2011;false;21;290911-GYD-VRN-3994-XY-YTM;VRN;GYD;advanced condition failed
XY-OHF;07-05-2016;07-05-2016;07-05-2016;07-05-2016;false;06;060516-WRO-FLR-4759-XY-OHF;FLR;WRO;advanced condition failed
XY-NMY;18-05-2014;18-05-2014;18-05-2014;18-05-2014;false;68;170514-CTA-WMI-7271-XY-NMY;WMI;CTA;advanced condition failed
XY-CMJ;28-09-2015;28-09-2015;28-09-2015;28-09-2015;false;51;270915-VNO-REU-7499-XY-CMJ;REU;VNO;advanced condition failed
